,Line Name and Location,Date and Time,Day,4hr Time Interval Ending at,Net Entries,Net Exits,Total Entries & Exits
1415,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-11 20:00:00,Thursday,20:00:00,7668.0,5144.0,12812.0
1416,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-12 00:00:00,Friday,00:00:00,2387.0,1486.0,3873.0
1417,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-12 04:00:00,Friday,04:00:00,301.0,300.0,601.0
1418,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-12 08:00:00,Friday,08:00:00,460.0,1677.0,2137.0
1419,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-12 12:00:00,Friday,12:00:00,2179.0,6805.0,8984.0
1420,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-12 16:00:00,Friday,16:00:00,4941.0,5525.0,10466.0
1421,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-12 20:00:00,Friday,20:00:00,8280.0,6341.0,14621.0
1422,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-13 04:00:00,Saturday,04:00:00,436.0,513.0,949.0
1423,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-13 08:00:00,Saturday,08:00:00,236.0,754.0,990.0
1424,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-13 12:00:00,Saturday,12:00:00,1467.0,5353.0,6820.0
1425,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-13 16:00:00,Saturday,16:00:00,5523.0,7426.0,12949.0
1426,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-13 20:00:00,Saturday,20:00:00,6143.0,5815.0,11958.0
1427,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-14 00:00:00,Sunday,00:00:00,2645.0,2170.0,4815.0
1428,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-14 04:00:00,Sunday,04:00:00,413.0,491.0,904.0
1429,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-14 08:00:00,Sunday,08:00:00,159.0,429.0,588.0
1430,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-14 12:00:00,Sunday,12:00:00,1098.0,3657.0,4755.0
1431,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-14 16:00:00,Sunday,16:00:00,3926.0,5748.0,9674.0
1432,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-14 20:00:00,Sunday,20:00:00,4841.0,3709.0,8550.0
1433,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-15 00:00:00,Monday,00:00:00,1610.0,1061.0,2671.0
1434,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-15 04:00:00,Monday,04:00:00,135.0,162.0,297.0
1435,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-15 08:00:00,Monday,08:00:00,458.0,1650.0,2108.0
1436,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-15 12:00:00,Monday,12:00:00,2206.0,7347.0,9553.0
1437,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-15 16:00:00,Monday,16:00:00,4991.0,4961.0,9952.0
1438,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-15 20:00:00,Monday,20:00:00,8161.0,4101.0,12262.0
1439,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-16 00:00:00,Tuesday,00:00:00,1850.0,921.0,2771.0
1440,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-16 04:00:00,Tuesday,04:00:00,120.0,154.0,274.0
1441,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-16 08:00:00,Tuesday,08:00:00,489.0,1858.0,2347.0
1442,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-16 12:00:00,Tuesday,12:00:00,2262.0,8035.0,10297.0
1443,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-16 16:00:00,Tuesday,16:00:00,4838.0,4809.0,9647.0
1444,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-16 20:00:00,Tuesday,20:00:00,8348.0,4339.0,12687.0
1445,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-17 00:00:00,Wednesday,00:00:00,2096.0,1278.0,3374.0
1446,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-17 04:00:00,Wednesday,04:00:00,203.0,221.0,424.0
1447,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-17 08:00:00,Wednesday,08:00:00,494.0,1810.0,2304.0
1448,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-17 12:00:00,Wednesday,12:00:00,2247.0,7925.0,10172.0
1449,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-17 16:00:00,Wednesday,16:00:00,5254.0,5202.0,10456.0
1450,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-17 20:00:00,Wednesday,20:00:00,9111.0,5243.0,14354.0
1451,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-18 00:00:00,Thursday,00:00:00,2120.0,1219.0,3339.0
1452,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-18 04:00:00,Thursday,04:00:00,211.0,245.0,456.0
1453,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-18 08:00:00,Thursday,08:00:00,490.0,1838.0,2328.0
1454,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-18 12:00:00,Thursday,12:00:00,2241.0,7937.0,10178.0
1455,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-18 16:00:00,Thursday,16:00:00,4954.0,5061.0,10015.0
1456,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-18 20:00:00,Thursday,20:00:00,8518.0,4962.0,13480.0
1457,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-19 00:00:00,Friday,00:00:00,2420.0,1397.0,3817.0
1458,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-19 04:00:00,Friday,04:00:00,272.0,239.0,511.0
1459,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-19 08:00:00,Friday,08:00:00,456.0,1796.0,2252.0
1460,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-19 12:00:00,Friday,12:00:00,2256.0,7346.0,9602.0
1461,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-19 16:00:00,Friday,16:00:00,5603.0,6156.0,11759.0
1462,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-19 20:00:00,Friday,20:00:00,8598.0,5844.0,14442.0
1463,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-20 04:00:00,Saturday,04:00:00,472.0,486.0,958.0
1464,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-20 08:00:00,Saturday,08:00:00,245.0,767.0,1012.0
1465,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-20 12:00:00,Saturday,12:00:00,1489.0,5102.0,6591.0
1466,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-20 16:00:00,Saturday,16:00:00,5147.0,7356.0,12503.0
1467,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-20 20:00:00,Saturday,20:00:00,6923.0,5952.0,12875.0
1468,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-21 00:00:00,Sunday,00:00:00,2733.0,2161.0,4894.0
1469,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-21 04:00:00,Sunday,04:00:00,457.0,536.0,993.0
1470,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-21 08:00:00,Sunday,08:00:00,215.0,634.0,849.0
1471,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-21 12:00:00,Sunday,12:00:00,1187.0,4453.0,5640.0
1472,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-21 16:00:00,Sunday,16:00:00,4446.0,6352.0,10798.0
1473,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-21 20:00:00,Sunday,20:00:00,5133.0,4037.0,9170.0
1474,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-22 00:00:00,Monday,00:00:00,1796.0,1195.0,2991.0
1475,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-22 04:00:00,Monday,04:00:00,169.0,247.0,416.0
1476,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-22 08:00:00,Monday,08:00:00,418.0,1719.0,2137.0
1477,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-22 12:00:00,Monday,12:00:00,2341.0,7656.0,9997.0
1478,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-22 16:00:00,Monday,16:00:00,5342.0,5543.0,10885.0
1479,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-22 20:00:00,Monday,20:00:00,8669.0,4668.0,13337.0
1480,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-23 00:00:00,Tuesday,00:00:00,2045.0,1159.0,3204.0
1481,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-23 04:00:00,Tuesday,04:00:00,156.0,234.0,390.0
1482,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-23 08:00:00,Tuesday,08:00:00,454.0,1640.0,2094.0
1483,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-23 12:00:00,Tuesday,12:00:00,2286.0,7898.0,10184.0
1484,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-23 16:00:00,Tuesday,16:00:00,5607.0,6272.0,11879.0
1485,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-23 20:00:00,Tuesday,20:00:00,8681.0,5120.0,13801.0
1486,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-24 00:00:00,Wednesday,00:00:00,2231.0,1344.0,3575.0
1487,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-24 04:00:00,Wednesday,04:00:00,221.0,230.0,451.0
1488,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-24 08:00:00,Wednesday,08:00:00,367.0,1607.0,1974.0
1489,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-24 12:00:00,Wednesday,12:00:00,2316.0,7136.0,9452.0
1490,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-24 16:00:00,Wednesday,16:00:00,6330.0,6703.0,13033.0
1491,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-24 20:00:00,Wednesday,20:00:00,7783.0,5286.0,13069.0
1492,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-25 00:00:00,Thursday,00:00:00,2207.0,1508.0,3715.0
1493,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-25 04:00:00,Thursday,04:00:00,226.0,354.0,580.0
1494,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-25 08:00:00,Thursday,08:00:00,202.0,533.0,735.0
1495,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-25 12:00:00,Thursday,12:00:00,1036.0,3065.0,4101.0
1496,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-25 16:00:00,Thursday,16:00:00,3704.0,5606.0,9310.0
1497,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-25 20:00:00,Thursday,20:00:00,3480.0,3452.0,6932.0
1498,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-26 00:00:00,Friday,00:00:00,1529.0,1088.0,2617.0
1499,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-26 04:00:00,Friday,04:00:00,100.0,188.0,288.0
1500,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-26 08:00:00,Friday,08:00:00,185.0,902.0,1087.0
1501,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-26 12:00:00,Friday,12:00:00,1389.0,5564.0,6953.0
1502,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-26 16:00:00,Friday,16:00:00,5543.0,8270.0,13813.0
1503,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-11-26 20:00:00,Friday,20:00:00,7205.0,5561.0,12766.0
